Rater_ID,Question,Face_ID,Response,Face_Woman,Face_SD
55,blek_hud,119,6,1,0
55,blek_hud,297,7,0,1
55,blek_hud,115,7,0,1
55,blek_hud,187,6,0,0
55,blek_hud,209,5,1,0
55,blek_hud,215,6,1,0
55,blek_hud,147,2,1,1
55,blek_hud,196,1,1,0
55,blek_hud,212,2,1,1
55,blek_hud,417,3,1,1
55,blek_hud,201,2,1,0
55,blek_hud,184,5,0,0
55,blek_hud,282,1,0,0
55,blek_hud,171,2,0,1
55,blek_hud,107,2,1,1
55,blek_hud,252,6,0,1
55,blek_hud,177,6,1,1
55,blek_hud,116,3,0,1
55,blek_hud,139,1,1,0
55,blek_hud,105,5,1,1
55,blek_hud,275,2,0,1
55,blek_hud,128,3,1,0
55,blek_hud,195,2,1,0
55,blek_hud,146,7,1,1
55,blek_hud,168,7,0,0
55,blek_hud,245,7,0,1
55,blek_hud,259,6,0,1
55,blek_hud,156,1,1,0
55,blek_hud,125,1,1,1
55,blek_hud,269,2,0,0
55,blek_hud,577,1,0,0
55,blek_hud,144,1,0,1
55,blek_hud,431,1,1,0
55,blek_hud,280,5,1,0
55,blek_hud,172,2,0,1
55,blek_hud,205,2,0,1
55,blek_hud,235,2,1,1
55,blek_hud,211,6,1,1
55,blek_hud,202,1,1,0
55,blek_hud,289,1,0,0
55,blek_hud,180,2,1,0
55,blek_hud,305,2,0,0
55,blek_hud,136,2,1,1
55,blek_hud,265,6,0,1
55,blek_hud,260,5,0,0
55,blek_hud,164,3,1,0
55,blek_hud,281,7,0,1
55,blek_hud,266,2,0,1
55,blek_hud,140,6,1,0
55,blek_hud,198,1,1,0
55,blek_hud,154,1,1,0
55,blek_hud,291,3,1,1
55,blek_hud,236,2,1,1
55,blek_hud,151,6,1,0
55,blek_hud,206,6,0,1
55,blek_hud,270,6,0,1
55,blek_hud,103,7,1,0
55,blek_hud,224,7,0,0
55,blek_hud,193,5,1,1
55,blek_hud,208,5,1,0
55,blek_hud,110,2,1,1
55,blek_hud,228,3,1,1
55,blek_hud,255,2,0,0
55,blek_hud,216,5,1,0
55,blek_hud,121,3,1,0
55,blek_hud,220,5,0,0
55,blek_hud,145,2,1,1
55,blek_hud,573,1,1,0
55,blek_hud,285,1,0,0
55,blek_hud,137,3,0,0
55,blek_hud,219,2,0,0
55,blek_hud,203,2,1,1
55,blek_hud,165,2,0,0
55,blek_hud,188,3,0,0
55,blek_hud,109,5,1,0
55,blek_hud,217,5,1,1
55,blek_hud,433,2,1,1
55,blek_hud,253,1,1,0
55,blek_hud,276,1,0,0
55,blek_hud,186,1,1,0
55,blek_hud,176,1,1,1
55,blek_hud,155,5,1,0
55,blek_hud,274,3,1,0
55,blek_hud,218,5,1,1
55,blek_hud,127,6,1,1
55,blek_hud,246,6,0,0
55,blek_hud,138,5,0,0
55,blek_hud,249,6,1,0
55,blek_hud,247,6,0,1
55,blek_hud,229,3,0,0
55,blek_hud,451,5,0,0
55,blek_hud,240,1,0,1
55,blek_hud,174,3,1,1
55,blek_hud,279,2,1,1
55,blek_hud,302,1,0,1
55,blek_hud,167,1,0,1
55,blek_hud,223,2,0,0
55,blek_hud,183,6,0,0
55,blek_hud,126,1,1,1
55,blek_hud,143,1,0,1
55,blek_hud,191,5,0,0
55,blek_hud,192,1,0,1
55,blek_hud,293,1,0,0
55,blek_hud,238,1,1,0
55,blek_hud,254,5,1,0
55,blek_hud,160,1,0,0
55,blek_hud,239,3,0,1
55,blek_hud,133,2,1,0
55,blek_hud,267,1,0,0
55,blek_hud,306,1,0,0
55,blek_hud,189,5,0,1
55,blek_hud,298,3,0,1
55,blek_hud,222,2,1,1
55,blek_hud,197,3,1,0
55,blek_hud,230,3,0,0
55,blek_hud,287,2,1,0
55,blek_hud,117,1,0,0
55,blek_hud,182,1,1,1
55,blek_hud,190,6,0,1
55,blek_hud,181,1,1,0
55,blek_hud,242,5,0,0
55,blek_hud,221,6,1,1
55,blek_hud,178,6,1,1
55,blek_hud,153,1,1,1
55,blek_hud,232,5,1,1
55,blek_hud,243,1,1,1
55,blek_hud,278,2,0,0
55,blek_hud,129,2,1,0
55,blek_hud,272,2,0,1
55,blek_hud,194,2,1,1
55,blek_hud,108,3,1,1
55,blek_hud,149,3,1,0
55,blek_hud,226,3,1,1
55,blek_hud,152,3,1,1
55,blek_hud,264,3,0,1
55,blek_hud,288,1,1,0
55,blek_hud,131,2,1,1
55,blek_hud,173,3,1,0
55,blek_hud,214,2,1,1
55,blek_hud,120,3,1,1
55,blek_hud,425,5,1,1
55,blek_hud,163,2,1,0
55,blek_hud,175,1,1,1
55,blek_hud,286,1,0,1
55,blek_hud,248,2,0,1
55,blek_hud,122,5,1,1
55,blek_hud,159,3,0,0
62,trotthet,160,3,0,0
62,trotthet,232,4,1,1
62,trotthet,260,5,0,0
62,trotthet,137,6,0,0
62,trotthet,189,4,0,1
62,trotthet,252,5,0,1
62,trotthet,179,5,1,0
62,trotthet,235,6,1,1
62,trotthet,301,6,0,1
62,trotthet,126,4,1,1
62,trotthet,222,5,1,1
62,trotthet,145,6,1,1
62,trotthet,195,7,1,0
62,trotthet,116,7,0,1
62,trotthet,180,7,1,0
62,trotthet,171,2,0,1
62,trotthet,207,4,1,0
62,trotthet,101,6,1,0
62,trotthet,269,7,0,0
62,trotthet,212,7,1,1
62,trotthet,205,6,0,1
62,trotthet,215,5,1,0
62,trotthet,106,6,1,1
62,trotthet,153,5,1,1
62,trotthet,214,7,1,1
62,trotthet,246,3,0,0
62,trotthet,244,6,1,1
62,trotthet,238,4,1,0
62,trotthet,144,7,0,1
62,trotthet,115,3,0,1
62,trotthet,140,6,1,0
62,trotthet,125,5,1,1
62,trotthet,128,7,1,0
62,trotthet,305,6,0,0
62,trotthet,573,6,1,0
62,trotthet,270,4,0,1
62,trotthet,117,6,0,0
62,trotthet,165,6,0,0
62,trotthet,259,5,0,1
62,trotthet,193,6,1,1
62,trotthet,288,7,1,0
62,trotthet,112,7,1,0
62,trotthet,256,4,0,1
62,trotthet,174,3,1,1
62,trotthet,236,6,1,1
62,trotthet,192,7,0,1
62,trotthet,255,7,0,0
62,trotthet,196,5,1,0
62,trotthet,175,6,1,1
62,trotthet,272,4,0,1
62,trotthet,122,4,1,1
62,trotthet,417,5,1,1
62,trotthet,133,4,1,0
62,trotthet,103,3,1,0
62,trotthet,167,6,0,1
62,trotthet,198,7,1,0
62,trotthet,266,7,0,1
62,trotthet,191,7,0,0
62,trotthet,431,5,1,0
62,trotthet,271,6,0,1
62,trotthet,155,5,1,0
62,trotthet,164,4,1,0
62,trotthet,274,5,1,0
62,trotthet,201,6,1,0
62,trotthet,181,4,1,0
62,trotthet,184,5,0,0
62,trotthet,149,6,1,0
62,trotthet,105,6,1,1
62,trotthet,186,6,1,0
62,trotthet,110,4,1,1
62,trotthet,132,5,1,0
62,trotthet,233,4,1,1
62,trotthet,291,6,1,1
62,trotthet,279,7,1,1
62,trotthet,206,7,0,1
62,trotthet,243,4,1,1
62,trotthet,172,7,0,1
62,trotthet,108,5,1,1
62,trotthet,209,4,1,0
62,trotthet,102,5,1,0
62,trotthet,254,6,1,0
62,trotthet,213,5,1,1
62,trotthet,267,6,0,0
62,trotthet,173,3,1,0
62,trotthet,120,4,1,1
62,trotthet,286,7,0,1
62,trotthet,276,7,0,0
62,trotthet,143,6,0,1
62,trotthet,226,4,1,1
62,trotthet,183,3,0,0
62,trotthet,247,6,0,1
62,trotthet,220,5,0,0
62,trotthet,302,7,0,1
62,trotthet,127,7,1,1
62,trotthet,248,7,0,1
62,trotthet,293,2,0,0
62,trotthet,202,4,1,0
62,trotthet,131,6,1,1
62,trotthet,135,7,1,1
62,trotthet,265,6,0,1
62,trotthet,162,4,0,0
62,trotthet,156,5,1,0
62,trotthet,210,2,1,0
62,trotthet,418,2,1,1
62,trotthet,241,3,0,0
62,trotthet,221,4,1,1
62,trotthet,107,5,1,1
62,trotthet,163,6,1,0
62,trotthet,187,5,0,0
62,trotthet,166,4,0,1
62,trotthet,218,3,1,1
62,trotthet,216,5,1,0
62,trotthet,178,4,1,1
62,trotthet,292,6,1,1
62,trotthet,287,5,1,0
62,trotthet,190,4,0,1
62,trotthet,211,7,1,1
62,trotthet,111,4,1,1
62,trotthet,278,7,0,0
62,trotthet,577,3,0,0
62,trotthet,224,4,0,0
62,trotthet,280,2,1,0
62,trotthet,147,5,1,1
62,trotthet,123,7,0,1
62,trotthet,217,6,1,1
62,trotthet,197,3,1,0
62,trotthet,425,4,1,1
62,trotthet,188,7,0,0
62,trotthet,146,7,1,1
62,trotthet,119,6,1,0
62,trotthet,138,4,0,0
62,trotthet,433,5,1,1
62,trotthet,275,3,0,1
62,trotthet,159,5,0,0
62,trotthet,306,6,0,0
62,trotthet,185,5,1,0
62,trotthet,229,4,0,0
62,trotthet,139,5,1,0
62,trotthet,297,7,0,1
62,trotthet,268,4,0,0
62,trotthet,182,3,1,1
62,trotthet,289,2,0,0
62,trotthet,151,4,1,0
62,trotthet,290,5,0,1
62,trotthet,194,6,1,1
62,trotthet,136,4,1,1
62,trotthet,154,4,1,0
62,trotthet,239,6,0,1
62,trotthet,281,2,0,1
62,trotthet,129,5,1,0
62,trotthet,264,6,0,1
62,trotthet,152,4,1,1
62,trotthet,245,5,0,1
62,trotthet,242,6,0,0
62,trotthet,104,7,1,0
62,trotthet,177,7,1,1
62,trotthet,203,7,1,1
62,trotthet,121,4,1,0
62,trotthet,161,7,0,0
62,trotthet,253,2,1,0
62,trotthet,124,6,0,1
62,trotthet,230,1,0,0
62,trotthet,257,6,0,1
62,trotthet,109,4,1,0
62,trotthet,134,5,1,0
62,trotthet,176,6,1,1
62,trotthet,223,7,0,0
62,trotthet,282,2,0,0
62,trotthet,204,3,1,0
62,trotthet,228,6,1,1
62,trotthet,285,4,0,0
62,trotthet,219,7,0,0
62,trotthet,168,4,0,0
62,trotthet,258,3,0,0
62,trotthet,249,2,1,0
62,trotthet,208,1,1,0
62,trotthet,240,5,0,1
62,trotthet,451,2,0,0
62,trotthet,263,4,0,1
62,trotthet,298,6,0,1
62,trotthet,130,4,1,1
62,halsa,278,6,0,0
62,halsa,236,5,1,1
62,halsa,178,4,1,1
62,halsa,232,6,1,1
62,halsa,271,3,0,1
62,halsa,217,4,1,1
62,halsa,154,5,1,0
62,halsa,173,4,1,0
62,halsa,102,4,1,0
62,halsa,281,4,0,1
62,halsa,246,3,0,0
62,halsa,119,6,1,0
62,halsa,290,7,0,1
62,halsa,210,2,1,0
62,halsa,280,1,1,0
62,halsa,195,3,1,0
62,halsa,107,7,1,1
62,halsa,205,7,0,1
62,halsa,103,2,1,0
62,halsa,116,7,0,1
62,halsa,425,3,1,1
62,halsa,187,4,0,0
62,halsa,101,7,1,0
62,halsa,135,7,1,1
62,halsa,238,2,1,0
62,halsa,117,6,0,0
62,halsa,125,7,1,1
62,halsa,228,7,1,1
62,halsa,259,7,0,1
62,halsa,203,3,1,1
62,halsa,264,6,0,1
62,halsa,269,4,0,0
62,halsa,165,7,0,0
62,halsa,168,2,0,0
62,halsa,192,6,0,1
62,halsa,166,2,0,1
62,halsa,243,3,1,1
62,halsa,163,6,1,0
62,halsa,289,2,0,0
62,halsa,149,6,1,0
62,halsa,219,3,0,0
62,halsa,153,3,1,1
62,halsa,189,3,0,1
62,halsa,240,2,0,1
62,halsa,134,6,1,0
62,halsa,287,1,1,0
62,halsa,108,7,1,1
62,halsa,229,3,0,0
62,halsa,306,6,0,0
62,halsa,198,7,1,0
62,halsa,252,7,0,1
62,halsa,186,7,1,0
62,halsa,201,6,1,0
62,halsa,161,5,0,0
62,halsa,263,4,0,1
62,halsa,120,3,1,1
62,halsa,207,5,1,0
62,halsa,121,6,1,0
62,halsa,208,2,1,0
62,halsa,160,1,0,0
62,halsa,105,1,1,1
62,halsa,172,7,0,1
62,halsa,301,2,0,1
62,halsa,138,3,0,0
62,halsa,190,6,0,1
62,halsa,242,3,0,0
62,halsa,128,7,1,0
62,halsa,279,6,1,1
62,halsa,184,3,0,0
62,halsa,215,2,1,0
62,halsa,106,5,1,1
62,halsa,206,6,0,1
62,halsa,253,3,1,0
62,halsa,223,7,0,0
62,halsa,171,1,0,1
62,halsa,126,6,1,1
62,halsa,131,5,1,1
62,halsa,270,3,0,1
62,halsa,241,4,0,0
62,halsa,162,3,0,0
62,halsa,258,7,0,0
62,halsa,220,3,0,0
62,halsa,230,2,0,0
62,halsa,183,1,0,0
62,halsa,176,2,1,1
62,halsa,152,7,1,1
62,halsa,164,6,1,0
62,halsa,222,4,1,1
62,halsa,431,7,1,0
62,halsa,124,6,0,1
62,halsa,181,2,1,0
62,halsa,180,7,1,0
62,halsa,268,7,0,0
62,halsa,214,3,1,1
62,halsa,235,5,1,1
62,halsa,151,6,1,0
62,halsa,286,7,0,1
62,halsa,132,3,1,0
62,halsa,179,7,1,0
62,halsa,418,7,1,1
62,halsa,224,2,0,0
62,halsa,174,3,1,1
62,halsa,209,5,1,0
62,halsa,137,6,0,0
62,halsa,249,3,1,0
62,halsa,291,7,1,1
62,halsa,211,6,1,1
62,halsa,297,5,0,1
62,halsa,451,1,0,0
62,halsa,104,7,1,0
62,halsa,177,2,1,1
62,halsa,197,3,1,0
62,halsa,260,6,0,0
62,halsa,213,3,1,1
62,halsa,112,7,1,0
62,halsa,293,1,0,0
62,halsa,282,2,0,0
62,halsa,285,3,0,0
62,halsa,433,7,1,1
62,halsa,288,7,1,0
62,halsa,146,6,1,1
62,halsa,167,2,0,1
62,halsa,115,1,0,1
62,halsa,156,6,1,0
62,halsa,204,2,1,0
62,halsa,266,7,0,1
62,halsa,129,2,1,0
62,halsa,182,5,1,1
62,halsa,216,3,1,0
62,halsa,133,6,1,0
62,halsa,145,7,1,1
62,halsa,175,7,1,1
62,halsa,143,7,0,1
62,halsa,226,6,1,1
62,halsa,245,3,0,1
62,halsa,144,1,0,1
62,halsa,127,6,1,1
62,halsa,194,3,1,1
62,halsa,111,2,1,1
62,halsa,196,4,1,0
62,halsa,185,6,1,0
62,halsa,218,4,1,1
62,halsa,110,4,1,1
62,halsa,255,7,0,0
62,halsa,276,7,0,0
62,halsa,140,3,1,0
62,halsa,233,6,1,1
62,halsa,298,2,0,1
62,halsa,302,7,0,1
62,halsa,202,3,1,0
62,halsa,248,1,0,1
62,halsa,256,5,0,1
62,halsa,139,6,1,0
62,halsa,254,2,1,0
62,halsa,159,7,0,0
62,halsa,123,3,0,1
62,halsa,212,7,1,1
62,halsa,191,6,0,0
62,halsa,155,7,1,0
62,halsa,130,2,1,1
62,halsa,122,5,1,1
62,halsa,239,6,0,1
62,halsa,272,2,0,1
62,halsa,193,7,1,1
62,halsa,292,7,1,1
62,halsa,257,7,0,1
62,halsa,275,7,0,1
62,halsa,573,3,1,0
62,halsa,109,6,1,0
62,halsa,247,2,0,1
62,halsa,305,3,0,0
62,halsa,147,7,1,1
62,halsa,188,6,0,0
62,halsa,577,2,0,0
62,halsa,274,6,1,0
62,halsa,244,7,1,1
62,halsa,221,3,1,1
62,halsa,136,2,1,1
62,halsa,267,6,0,0
62,halsa,265,7,0,1
62,halsa,417,7,1,1
62,blek_hud,282,7,0,0
62,blek_hud,247,6,0,1
62,blek_hud,258,5,0,0
62,blek_hud,105,6,1,1
62,blek_hud,207,2,1,0
62,blek_hud,241,3,0,0
62,blek_hud,122,6,1,1
62,blek_hud,151,5,1,0
62,blek_hud,433,4,1,1
62,blek_hud,240,7,0,1
62,blek_hud,178,7,1,1
62,blek_hud,238,6,1,0
62,blek_hud,270,5,0,1
62,blek_hud,255,2,0,0
62,blek_hud,179,1,1,0
62,blek_hud,182,2,1,1
62,blek_hud,127,7,1,1
62,blek_hud,214,7,1,1
62,blek_hud,185,4,1,0
62,blek_hud,102,3,1,0
62,blek_hud,108,6,1,1
62,blek_hud,174,5,1,1
62,blek_hud,198,3,1,0
62,blek_hud,191,2,0,0
62,blek_hud,252,1,0,1
62,blek_hud,167,5,0,1
62,blek_hud,162,6,0,0
62,blek_hud,165,7,0,0
62,blek_hud,120,7,1,1
62,blek_hud,232,7,1,1
62,blek_hud,573,4,1,0
62,blek_hud,146,6,1,1
62,blek_hud,110,3,1,1
62,blek_hud,265,6,0,1
62,blek_hud,418,7,1,1
62,blek_hud,272,4,0,1
62,blek_hud,242,6,0,0
62,blek_hud,256,5,0,1
62,blek_hud,140,6,1,0
62,blek_hud,285,2,0,0
62,blek_hud,177,3,1,1
62,blek_hud,143,2,0,1
62,blek_hud,121,1,1,0
62,blek_hud,269,3,0,0
62,blek_hud,288,5,1,0
62,blek_hud,189,6,0,1
62,blek_hud,291,1,1,1
62,blek_hud,219,7,0,0
62,blek_hud,188,3,0,0
62,blek_hud,216,6,1,0
62,blek_hud,204,4,1,0
62,blek_hud,212,3,1,1
62,blek_hud,160,1,0,0
62,blek_hud,293,5,0,0
62,blek_hud,244,6,1,1
62,blek_hud,228,2,1,1
62,blek_hud,130,7,1,1
62,blek_hud,220,7,0,0
62,blek_hud,301,2,0,1
62,blek_hud,233,2,1,1
62,blek_hud,201,3,1,0
62,blek_hud,135,2,1,1
62,blek_hud,138,6,0,0
62,blek_hud,195,5,1,0
62,blek_hud,260,6,0,0
62,blek_hud,259,6,0,1
62,blek_hud,115,7,0,1
62,blek_hud,164,4,1,0
62,blek_hud,171,2,0,1
62,blek_hud,297,4,0,1
62,blek_hud,203,1,1,1
62,blek_hud,161,1,0,0
62,blek_hud,197,5,1,0
62,blek_hud,249,7,1,0
62,blek_hud,192,6,0,1
62,blek_hud,104,2,1,0
62,blek_hud,206,5,0,1
62,blek_hud,159,6,0,0
62,blek_hud,209,7,1,0
62,blek_hud,417,4,1,1
62,blek_hud,117,6,0,0
62,blek_hud,211,7,1,1
62,blek_hud,577,6,0,0
62,blek_hud,292,7,1,1
62,blek_hud,302,4,0,1
62,blek_hud,205,5,0,1
62,blek_hud,125,6,1,1
62,blek_hud,253,3,1,0
62,blek_hud,107,5,1,1
62,blek_hud,153,6,1,1
62,blek_hud,276,7,0,0
62,blek_hud,156,5,1,0
62,blek_hud,175,2,1,1
62,blek_hud,218,4,1,1
62,blek_hud,210,3,1,0
62,blek_hud,183,6,0,0
62,blek_hud,132,5,1,0
62,blek_hud,166,6,0,1
62,blek_hud,163,6,1,0
62,blek_hud,123,5,0,1
62,blek_hud,263,5,0,1
62,blek_hud,155,6,1,0
62,blek_hud,254,4,1,0
62,blek_hud,186,1,1,0
62,blek_hud,137,2,0,0
62,blek_hud,106,3,1,1
62,blek_hud,187,2,0,0
62,blek_hud,243,6,1,1
62,blek_hud,298,4,0,1
62,blek_hud,287,6,1,0
62,blek_hud,119,5,1,0
62,blek_hud,245,3,0,1
62,blek_hud,196,5,1,0
62,blek_hud,116,1,0,1
62,blek_hud,215,7,1,0
62,blek_hud,305,6,0,0
62,blek_hud,208,5,1,0
62,blek_hud,126,4,1,1
62,blek_hud,226,5,1,1
62,blek_hud,278,6,0,0
62,blek_hud,230,7,0,0
62,blek_hud,131,6,1,1
62,blek_hud,281,3,0,1
62,blek_hud,134,6,1,0
62,blek_hud,181,2,1,0
62,blek_hud,275,5,0,1
62,blek_hud,103,6,1,0
62,blek_hud,128,2,1,0
62,blek_hud,202,5,1,0
62,blek_hud,257,6,0,1
62,blek_hud,144,2,0,1
62,blek_hud,129,3,1,0
62,blek_hud,431,5,1,0
62,blek_hud,101,6,1,0
62,blek_hud,246,7,0,0
62,blek_hud,124,6,0,1
62,blek_hud,239,6,0,1
62,blek_hud,266,2,0,1
62,blek_hud,168,5,0,0
62,blek_hud,425,6,1,1
62,blek_hud,176,2,1,1
62,blek_hud,290,6,0,1
62,blek_hud,213,5,1,1
62,blek_hud,133,4,1,0
62,blek_hud,172,2,0,1
62,blek_hud,264,5,0,1
62,blek_hud,271,5,0,1
62,blek_hud,236,6,1,1
62,blek_hud,286,2,0,1
62,blek_hud,217,3,1,1
62,blek_hud,190,4,0,1
62,blek_hud,139,5,1,0
62,blek_hud,109,6,1,0
62,blek_hud,112,6,1,0
62,blek_hud,229,6,0,0
62,blek_hud,222,6,1,1
62,blek_hud,173,2,1,0
62,blek_hud,451,1,0,0
62,blek_hud,136,5,1,1
62,blek_hud,279,5,1,1
62,blek_hud,268,6,0,0
62,blek_hud,152,5,1,1
62,blek_hud,145,3,1,1
62,blek_hud,248,2,0,1
62,blek_hud,111,6,1,1
62,blek_hud,180,5,1,0
62,blek_hud,154,6,1,0
62,blek_hud,306,6,0,0
62,blek_hud,280,6,1,0
62,blek_hud,194,6,1,1
62,blek_hud,289,6,0,0
62,blek_hud,221,6,1,1
62,blek_hud,223,6,0,0
62,blek_hud,184,5,0,0
62,blek_hud,193,4,1,1
62,blek_hud,267,3,0,0
62,blek_hud,149,6,1,0
62,blek_hud,274,7,1,0
62,blek_hud,224,6,0,0
62,blek_hud,235,5,1,1
57,halsa,286,5,0,1
57,halsa,247,5,0,1
57,halsa,265,4,0,1
57,halsa,254,3,1,0
57,halsa,177,4,1,1
57,halsa,117,4,0,0
57,halsa,272,3,0,1
57,halsa,298,3,0,1
57,halsa,186,3,1,0
57,halsa,104,4,1,0
57,halsa,253,3,1,0
57,halsa,202,2,1,0
57,halsa,433,2,1,1
57,halsa,248,2,0,1
57,halsa,155,4,1,0
57,halsa,105,4,1,1
57,halsa,276,5,0,0
57,halsa,190,3,0,1
57,halsa,101,4,1,0
57,halsa,187,4,0,0
57,halsa,258,5,0,0
57,halsa,115,3,0,1
57,halsa,292,3,1,1
57,halsa,209,3,1,0
57,halsa,125,5,1,1
57,halsa,102,5,1,0
57,halsa,136,5,1,1
57,halsa,139,5,1,0
57,halsa,156,5,1,0
57,halsa,431,4,1,0
57,halsa,168,4,0,0
57,halsa,164,4,1,0
57,halsa,171,4,0,1
57,halsa,145,3,1,1
57,halsa,138,3,0,0
57,halsa,128,3,1,0
57,halsa,123,3,0,1
57,halsa,188,3,0,0
57,halsa,121,4,1,0
57,halsa,111,4,1,1
57,halsa,291,5,1,1
57,halsa,176,5,1,1
57,halsa,179,6,1,0
57,halsa,182,3,1,1
57,halsa,228,5,1,1
57,halsa,217,6,1,1
57,halsa,189,5,0,1
57,halsa,224,4,0,0
57,halsa,112,4,1,0
57,halsa,249,5,1,0
57,halsa,126,5,1,1
57,halsa,192,5,0,1
57,halsa,259,3,0,1
57,halsa,208,5,1,0
57,halsa,290,3,0,1
57,halsa,162,3,0,0
57,halsa,230,5,0,0
57,halsa,109,5,1,0
57,halsa,149,5,1,0
57,halsa,159,5,0,0
57,halsa,281,5,0,1
57,halsa,153,5,1,1
57,halsa,206,6,0,1
57,halsa,211,5,1,1
57,halsa,302,5,0,1
57,halsa,146,5,1,1
57,halsa,233,5,1,1
57,halsa,161,5,0,0
57,halsa,215,5,1,0
57,halsa,266,5,0,1
57,halsa,184,3,0,0
57,halsa,172,5,0,1
57,halsa,216,6,1,0
57,halsa,103,5,1,0
57,halsa,214,5,1,1
57,halsa,181,5,1,0
57,halsa,163,5,1,0
57,halsa,246,4,0,0
57,halsa,107,5,1,1
57,halsa,221,4,1,1
57,halsa,306,4,0,0
57,halsa,131,3,1,1
57,halsa,160,3,0,0
57,halsa,204,3,1,0
57,halsa,203,4,1,1
57,halsa,289,4,0,0
57,halsa,268,3,0,0
57,halsa,229,3,0,0
57,halsa,195,4,1,0
57,halsa,222,3,1,1
57,halsa,106,4,1,1
57,halsa,218,3,1,1
57,halsa,143,4,0,1
57,halsa,257,3,0,1
57,halsa,194,5,1,1
57,halsa,129,4,1,0
57,halsa,285,3,0,0
57,halsa,124,4,0,1
57,halsa,244,3,1,1
57,halsa,263,2,0,1
57,halsa,275,5,0,1
57,halsa,239,3,0,1
57,halsa,119,4,1,0
57,halsa,137,4,0,0
57,halsa,132,4,1,0
57,halsa,134,4,1,0
57,halsa,278,3,0,0
57,halsa,252,4,0,1
57,halsa,297,3,0,1
57,halsa,418,4,1,1
57,halsa,293,4,0,0
57,halsa,185,4,1,0
57,halsa,236,4,1,1
57,halsa,287,2,1,0
57,halsa,210,4,1,0
57,halsa,240,4,0,1
57,halsa,198,3,1,0
57,halsa,205,4,0,1
57,halsa,260,4,0,0
57,halsa,235,2,1,1
57,halsa,201,4,1,0
57,halsa,152,4,1,1
57,halsa,173,4,1,0
57,halsa,280,4,1,0
57,halsa,197,4,1,0
57,halsa,183,4,0,0
57,halsa,425,3,1,1
57,halsa,243,4,1,1
57,halsa,135,3,1,1
57,halsa,223,3,0,0
57,halsa,127,4,1,1
57,halsa,577,4,0,0
57,halsa,193,4,1,1
57,halsa,165,4,0,0
57,halsa,269,4,0,0
57,halsa,147,4,1,1
57,halsa,219,4,0,0
57,halsa,178,4,1,1
57,halsa,274,4,1,0
57,halsa,220,3,0,0
57,halsa,417,3,1,1
57,halsa,279,4,1,1
57,halsa,226,4,1,1
57,halsa,151,4,1,0
57,halsa,122,3,1,1
57,halsa,144,3,0,1
57,halsa,451,3,0,0
57,halsa,166,4,0,1
57,halsa,213,3,1,1
57,halsa,282,3,0,0
57,halsa,288,4,1,0
57,halsa,255,4,0,0
57,halsa,191,4,0,0
57,halsa,238,4,1,0
57,halsa,167,4,0,1
57,halsa,241,4,0,0
57,halsa,264,4,0,1
57,halsa,116,4,0,1
57,halsa,133,4,1,0
57,halsa,120,5,1,1
57,halsa,270,5,0,1
57,halsa,245,4,0,1
57,halsa,256,4,0,1
57,halsa,305,4,0,0
57,halsa,271,4,0,1
57,halsa,154,3,1,0
57,halsa,180,3,1,0
57,halsa,130,3,1,1
57,halsa,242,4,0,0
57,halsa,212,3,1,1
57,halsa,573,3,1,0
57,halsa,110,4,1,1
57,halsa,232,4,1,1
57,halsa,140,4,1,0
57,halsa,174,4,1,1
57,halsa,108,4,1,1
57,halsa,267,4,0,0
57,halsa,175,4,1,1
57,halsa,301,4,0,1
57,halsa,196,4,1,0
57,halsa,207,4,1,0
57,trotthet,282,3,0,0
57,trotthet,108,4,1,1
57,trotthet,137,6,0,0
57,trotthet,255,6,0,0
57,trotthet,232,5,1,1
57,trotthet,163,4,1,0
57,trotthet,275,4,0,1
57,trotthet,305,4,0,0
57,trotthet,258,4,0,0
57,trotthet,242,3,0,0
57,trotthet,292,2,1,1
57,trotthet,173,5,1,0
57,trotthet,253,4,1,0
57,trotthet,162,2,0,0
57,trotthet,238,2,1,0
57,trotthet,103,2,1,0
57,trotthet,165,2,0,0
57,trotthet,266,5,0,1
57,trotthet,271,5,0,1
57,trotthet,182,2,1,1
57,trotthet,195,2,1,0
57,trotthet,152,6,1,1
57,trotthet,226,6,1,1
57,trotthet,216,2,1,0
57,trotthet,155,2,1,0
57,trotthet,293,3,0,0
57,trotthet,187,2,0,0
57,trotthet,229,3,0,0
57,trotthet,239,6,0,1
57,trotthet,214,4,1,1
57,trotthet,573,4,1,0
57,trotthet,220,3,0,0
57,trotthet,132,3,1,0
57,trotthet,174,5,1,1
57,trotthet,124,4,0,1
57,trotthet,171,4,0,1
57,trotthet,245,4,0,1
57,trotthet,236,4,1,1
57,trotthet,247,3,0,1
57,trotthet,188,3,0,0
57,trotthet,176,4,1,1
57,trotthet,223,4,0,0
57,trotthet,185,4,1,0
57,trotthet,263,4,0,1
57,trotthet,147,3,1,1
57,trotthet,104,3,1,0
57,trotthet,268,3,0,0
57,trotthet,126,4,1,1
57,trotthet,112,4,1,0
57,trotthet,197,4,1,0
57,trotthet,143,4,0,1
57,trotthet,287,4,1,0
57,trotthet,101,3,1,0
57,trotthet,190,3,0,1
57,trotthet,433,3,1,1
57,trotthet,198,5,1,0
57,trotthet,181,2,1,0
57,trotthet,431,4,1,0
57,trotthet,125,5,1,1
57,trotthet,217,3,1,1
57,trotthet,302,4,0,1
57,trotthet,175,3,1,1
57,trotthet,235,3,1,1
